topo,ntrees,select_policy,exp_type,npublishers,nsubscribers,treatment,const_alg,fprob,choicerandseed,cost,failrandseed,oracle,randseed,reach
campus_topo_200b-20h-20ibl.json,8,min,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,588.6175,8.85366512103e+18,0.68875,-1.42627391268e+18,0.1946
campus_topo_200b-20h-20ibl.json,8,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,585.1415,8.85366512103e+18,0.68875,-1.42627391268e+18,0.54385
campus_topo_200b-20h-20ibl.json,8,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.808,8.85366512103e+18,0.68875,-1.42627391268e+18,0.55835
campus_topo_200b-20h-20ibl.json,8,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,588.6175,8.85366512103e+18,0.68875,-1.42627391268e+18,0.55065
campus_topo_200b-20h-20ibl.json,8,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,8,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_red-blue_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,8,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_steiner_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,8,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
campus_topo_200b-20h-20ibl.json,8,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_red-blue_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
campus_topo_200b-20h-20ibl.json,8,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_8t_0.10f_400s_200p_steiner_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
campus_topo_200b-20h-20ibl.json,16,importance-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.59235
campus_topo_200b-20h-20ibl.json,16,importance-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.6145
campus_topo_200b-20h-20ibl.json,16,importance-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.56735
campus_topo_200b-20h-20ibl.json,16,max,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.6199
campus_topo_200b-20h-20ibl.json,16,max,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.6322
campus_topo_200b-20h-20ibl.json,16,max,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.6378
campus_topo_200b-20h-20ibl.json,16,max-overlap-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.56045
campus_topo_200b-20h-20ibl.json,16,max-overlap-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.55725
campus_topo_200b-20h-20ibl.json,16,max-overlap-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.56165
campus_topo_200b-20h-20ibl.json,16,max-reachable-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.56505
campus_topo_200b-20h-20ibl.json,16,max-reachable-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.57545
campus_topo_200b-20h-20ibl.json,16,max-reachable-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.56535
campus_topo_200b-20h-20ibl.json,16,mean,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.493834375
campus_topo_200b-20h-20ibl.json,16,mean,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.463278125
campus_topo_200b-20h-20ibl.json,16,mean,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.49356875
campus_topo_200b-20h-20ibl.json,16,min,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.25315
campus_topo_200b-20h-20ibl.json,16,min,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.23355
campus_topo_200b-20h-20ibl.json,16,min,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.15835
campus_topo_200b-20h-20ibl.json,16,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,diverse-paths,0.1,6.67984480799e+17,582.96425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5752
campus_topo_200b-20h-20ibl.json,16,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,red-blue,0.1,6.67984480799e+17,589.83925,8.85366512103e+18,0.68875,-1.42627391268e+18,0.55535
campus_topo_200b-20h-20ibl.json,16,min-missing-chosen,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,steiner,0.1,6.67984480799e+17,589.75425,8.85366512103e+18,0.68875,-1.42627391268e+18,0.55275
campus_topo_200b-20h-20ibl.json,16,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,16,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,16,oracle,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,oracle,0.1,6.67984480799e+17,0.0,8.85366512103e+18,0.68875,-1.42627391268e+18,0.68875
campus_topo_200b-20h-20ibl.json,16,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_diverse-paths_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
campus_topo_200b-20h-20ibl.json,16,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_red-blue_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
campus_topo_200b-20h-20ibl.json,16,unicast,networkx,200,400,old_results_networkx/results2/ntrees/results_16t_0.10f_400s_200p_steiner_200b-20h-20ibl,unicast,0.1,6.67984480799e+17,1518.06,8.85366512103e+18,0.68875,-1.42627391268e+18,0.5239
