1.7343240847795707E-5,0.0,1.7345193135740322E-5
1.7336122295380916E-5,0.0,1.7345193135740322E-5
0.002451900728688036,0.41566920565832427,0.0018945567653489437
7.202541796634069E-4,1.0,5.817561029476967E-4
0.002554021128856077,0.41702127659574467,0.002012556765348944
1.7354032215166505E-5,0.0,1.7345193135740322E-5
8.287772725259112E-4,0.8377837654689492,6.677737401795543E-4
0.003343018332816317,0.34866053109795414,0.0025089779976758416
0.0010738472300758494,0.7058582515224063,8.678519142593765E-4
8.047467178553345E-4,0.8384160945233914,6.457737401795545E-4
1.729687398944218E-5,0.0,1.7345193135740322E-5
0.0010130510985649046,0.7038851707672541,8.028519142593766E-4
1.735317359717336E-5,0.0,1.7345193135740322E-5
0.002465176711083097,0.4131913222983498,0.0019475567653489435
1.7346091842885313E-5,0.0,1.7345193135740322E-5
7.873007092744098E-4,0.8376487901197772,6.247737401795544E-4
1.736270515638626E-5,0.0,1.7345193135740322E-5
1.7394576137719052E-5,0.0,1.7345193135740322E-5
8.433117481836331E-4,1.0,6.997561029476966E-4
7.107827559800193E-4,1.0,5.687561029476967E-4
0.002379896833001787,0.4143513345747983,0.0018755567653489437
1.7266449521992482E-5,0.0,1.7345193135740322E-5
0.010289403515136042,0.24840803837247766,0.007619924912140215
1.729849407972781E-5,0.0,1.7345193135740322E-5
9.962198465994117E-4,0.706788883613921,7.878519142593766E-4
0.0017753178301088302,0.49349072220093826,0.0013694781503882244
7.339996274913987E-4,1.0,5.857561029476967E-4
1.7330956955257927E-5,0.0,1.7345193135740322E-5
1.7277927974972713E-5,0.0,1.7345193135740322E-5
1.7496096805883198E-5,0.0,1.7345193135740322E-5
1.7310702569869437E-5,0.0,1.7345193135740322E-5
1.7405775601842662E-5,0.0,1.7345193135740322E-5
0.0017542633172023504,0.4954973960050102,0.0013794781503882246
1.7424329262399505E-5,0.0,1.7345193135740322E-5
0.0018978188592831942,0.4943712148200926,0.0015064781503882246
8.118561150528169E-4,0.8381736245853414,6.507737401795544E-4
1.731021331465404E-5,0.0,1.7345193135740322E-5
1.7403502404187957E-5,0.0,1.7345193135740322E-5
1.7409894128871063E-5,0.0,1.7345193135740322E-5
1.7413752855326638E-5,0.0,1.7345193135740322E-5
7.201403390034432E-4,1.0,5.757561029476967E-4
1.7336608979062122E-5,0.0,1.7345193135740322E-5
1.7317156237385314E-5,0.0,1.7345193135740322E-5
0.00568668001242709,0.29094709379030226,0.004278667394331281
1.7385198303281467E-5,0.0,1.7345193135740322E-5
7.429316926005986E-4,1.0,6.067561029476967E-4
1.7264946892405687E-5,0.0,1.7345193135740322E-5
0.005624237151161316,0.2914081390230519,0.004290667394331282
8.330015528606079E-4,1.0,6.897561029476967E-4
7.573067960830107E-4,1.0,6.167561029476967E-4
7.539142195828716E-4,1.0,6.187561029476966E-4
0.0016004273393640806,0.5905285990886725,0.0013276959456544344
1.7345325478220172E-5,0.0,1.7345193135740322E-5
0.0010257131993333065,0.7036317567567567,8.178519142593766E-4
1.7334030218017654E-5,0.0,1.7345193135740322E-5
0.0013541224621385767,0.5921440312625996,0.0010706959456544343
1.726892234431423E-5,0.0,1.7345193135740322E-5
