0.0011924755773663471,1.0,0.001496247893370563
0.028768551821634018,1.0,0.0415501481181342
9.713059041318565E-4,1.0,0.001303379480475247
0.0012200316565118214,1.0,0.0016351677854644683
1.7456318389360856E-5,0.0,1.7450289774135524E-5
9.022768926890201E-4,1.0,0.0011968739438309847
6.106935994846033E-5,1.2326352509029054E-5,0.008434351231033891
1.750497424440813E-5,0.0,1.7450289774135524E-5
1.738916259188612E-5,0.0,1.7450289774135524E-5
1.7449278817127316E-5,0.0,1.7450289774135524E-5
1.7465918136036308E-5,0.0,1.7450289774135524E-5
1.744634394748696E-5,0.0,1.7450289774135524E-5
1.7531455073887812E-5,0.0,1.7450289774135524E-5
1.7403509491867596E-5,0.0,1.7450289774135524E-5
1.7445794940989964E-5,0.0,1.7450289774135524E-5
0.001633300165334622,1.0,0.002224907134183059
14.329117499303951,0.29269243894115926,-0.052919849081016865
0.0,0.0,0.002460281804194876
0.0016290447841749405,1.0,0.002216733101431125
1.7422850698122975E-5,0.0,1.7450289774135524E-5
0.02906991979572572,1.0,0.04167582387169518
0.0011672907817976465,1.0,0.0015922541135168157
1.7433481901015773E-5,0.0,1.7450289774135524E-5
0.004301403708148548,1.0,0.005989492065322179
0.0010364902182271902,1.0,0.001368771742490718
0.0012341922448161867,1.0,0.001648450588686361
1.7451399119823575E-5,0.0,1.7450289774135524E-5
1.7417797247565277E-5,0.0,1.7450289774135524E-5
0.0010591998343981437,1.0,0.0013912503325585362
1.751530227120805E-5,0.0,1.7450289774135524E-5
1.735078855813439E-5,0.0,1.7450289774135524E-5
1.7458575426477326E-5,0.0,1.7450289774135524E-5
0.0,0.0,0.0025348698530562727
1.7372991975426242E-5,0.0,1.7450289774135524E-5
0.0013531714370562343,1.0,0.0017618652931194437
0.0016575456188494,1.0,0.002244320461968902
8.775113512976634E-4,1.0,0.0011743953537631667
0.0,0.0,0.0023386930670098597
0.0,0.0,0.0025910663282258184
1.7437271043633988E-5,0.0,1.7450289774135524E-5
1.7407520146954298E-5,0.0,1.7450289774135524E-5
8.842973902510866E-4,1.0,0.0011856346487970756
1.746530820275209E-5,0.0,1.7450289774135524E-5
1.7456826988640078E-5,0.0,1.7450289774135524E-5
1.734906797935198E-5,0.0,1.7450289774135524E-5
1.7523006099720285E-5,0.0,1.7450289774135524E-5
9.102528638252747E-4,1.0,0.0012060697306769104
0.0,0.0,0.008306631969284925
9.210864873717432E-4,1.0,0.0012132220093348525
0.0017544217102730495,1.0,0.0023505828877440427
1.748468303268668E-5,0.0,1.7450289774135524E-5
1.7533092909590126E-5,0.0,1.7450289774135524E-5
1.7499381304968397E-5,0.0,1.7450289774135524E-5
0.001741077250786461,1.0,0.0023332130681461834
1.7343996908842738E-5,0.0,1.7450289774135524E-5
0.0011342542039315072,1.0,0.0014719689059838831
1.7461700849079385E-5,0.0,1.7450289774135524E-5
1.755724468145159E-5,0.0,1.7450289774135524E-5
0.004225543436998567,1.0,0.0059251215574007
0.001313557090299999,1.0,0.0017261038998297327
0.029076600811266517,1.0,0.04163801897021748
1.7394879037787347E-5,0.0,1.7450289774135524E-5
1.730089106903623E-5,0.0,1.7450289774135524E-5
1.7380525577573775E-5,0.0,1.7450289774135524E-5
1.7544651757805972E-5,0.0,1.7450289774135524E-5
1.7419253421600003E-5,0.0,1.7450289774135524E-5
1.7462031935058296E-5,0.0,1.7450289774135524E-5
9.096696321351206E-4,1.0,0.0012050479765829188
0.0010243053746015589,1.0,0.0013554889392688257
1.7480792161144737E-5,0.0,1.7450289774135524E-5
1.737347817499697E-5,0.0,1.7450289774135524E-5
1.743527313007657E-5,0.0,1.7450289774135524E-5
14.304730365132835,0.29038009698221995,-0.05297604555618642
1.7449224040095915E-5,0.0,1.7450289774135524E-5
0.028677020300508674,1.0,0.041438776921889096
8.905688168088148E-4,1.0,0.0011856346487970756
1.737191624962454E-5,0.0,1.7450289774135524E-5
0.001016989351193445,1.0,0.0013153974187340258
0.029271202567750575,1.0,0.041819891198948016
1.74197332566004E-5,0.0,1.7450289774135524E-5
0.0,0.0,0.0
1.7501992512806646E-5,0.0,1.7450289774135524E-5
9.862466121425273E-4,1.0,0.0012796360254443153
1.7524161128053493E-5,0.0,1.7450289774135524E-5
1.7452353339265397E-5,0.0,1.7450289774135524E-5
1.7346810049990924E-5,0.0,1.7450289774135524E-5
1.746215697391223E-5,0.0,1.7450289774135524E-5
1.7327505610791867E-5,0.0,1.7450289774135524E-5
1.7331677825582684E-5,0.0,1.7450289774135524E-5
14.335337778283808,0.2945140641904075,-0.05294437117927267
0.001614650894290558,1.0,0.0022085590686791914
0.0010622113462938334,1.0,0.0013973808571224866
1.7395557804274283E-5,0.0,1.7450289774135524E-5
9.732455286068616E-4,1.0,0.0013064447427572224
1.7412796311878476E-5,0.0,1.7450289774135524E-5
1.7392589070176256E-5,0.0,1.7450289774135524E-5
0.0,0.0,0.0024510860173489503
1.733490592331829E-5,0.0,1.7450289774135524E-5
0.0012132564600734902,1.0,0.0016280155068065262
1.7414697816093025E-5,0.0,1.7450289774135524E-5
0.028605339066574142,1.0,0.04149599515115263
0.0016310140197922155,1.0,0.002221841871901084
9.810224909749174E-4,1.0,0.0012816795336322987
0.0,0.0,0.0023724109521115868
1.750590415485422E-5,0.0,1.7450289774135524E-5
1.750226741390325E-5,0.0,1.7450289774135524E-5
0.0012754349892223813,1.0,0.0016964730311039727
14.310900878511054,0.2907084917824093,-0.05299239362169028
1.7445009503334517E-5,0.0,1.7450289774135524E-5
0.001186761658194643,1.0,0.0015963411298927825
1.745553635642369E-5,0.0,1.7450289774135524E-5
1.7530352100245458E-5,0.0,1.7450289774135524E-5
0.001147038889716712,1.0,0.001481164692829809
1.7469978799889574E-5,0.0,1.7450289774135524E-5
1.7419128215422427E-5,0.0,1.7450289774135524E-5
9.6637795700593E-4,1.0,0.001265331468128431
1.7616519488821055E-5,0.0,1.7450289774135524E-5
1.73970860218174E-5,0.0,1.7450289774135524E-5
0.0010718758314182926,1.0,0.001410663660344379
0.0010483331864760245,1.0,0.001376945775242652
0.004296826095472448,1.0,0.006008905393108023
1.750194398859683E-5,0.0,1.7450289774135524E-5
0.0,0.0,0.008331154067540727
0.0011462629156380301,1.0,0.0014780994305478338
1.7502466408997174E-5,0.0,1.7450289774135524E-5
1.7398035786102436E-5,0.0,1.7450289774135524E-5
1.7476393319939318E-5,0.0,1.7450289774135524E-5
1.738896157989851E-5,0.0,1.7450289774135524E-5
1.738504001409338E-5,0.0,1.7450289774135524E-5
0.028776054871752856,1.0,0.04147658182336678
0.029014956848188975,1.0,0.041631888445653534
1.726400290860841E-5,0.0,1.7450289774135524E-5
0.0011680910907260077,1.0,0.0015067085451796022
9.3104456318426E-4,1.0,0.0012295700748387202
0.0011694320716152575,1.0,0.0015015997747096436
1.7423189512138037E-5,0.0,1.7450289774135524E-5
0.001183298277141949,1.0,0.0015973628839867741
0.0,0.0,0.0024122593617772643
0.00120869183299868,1.0,0.0016259719986185426
4.0053465795356123E-4,4.184433072085228E-6,0.002381606738957512
1.7548751044995677E-5,0.0,1.7450289774135524E-5
